place_id,place_name,place_description,category,city,price,rating,description_location,place_img,gallery_photo_img1,gallery_photo_img2,gallery_photo_img3,place_map,combination
146,Hutan Pinus Pengger,"Hutan Pinus Pengger mudah dijangkau karena terletak dipinggir jalan Patuk-Dlingo km 4,5.\nWalaupun masih terdengar asing, dikalangan penyuka jalan-jalan objek wisata, Hutan Pinus Pengger terbilang cukup populer . Tempat ini masih dirasa asing karena baru dibuka secara resmi pada tanggal 7 April 2016. Hutan Pinus ini sangat digemari oleh para pencipta objek wisata, karena objek wisata ini menyuguhkan pemandangan alam yang sangat indah.","Cagar Alam,Taman Hiburan",Yogyakarta,3.0,4.5,"Jl. Dlingo-Patuk, Sendangsari, Terong, Kec. Dlingo, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55783",https://i.ibb.co/hxYZ59hw/Hutan-Pinus-Pengger-place-img.jpg,https://i.ibb.co/xS993Ssg/Hutan-Pinus-Pengger-gallery-photo-img1.jpg,https://i.ibb.co/nsqZsBH5/Hutan-Pinus-Pengger-gallery-photo-img2.jpg,,https://www.google.com/maps/search/Hutan+Pinus+Pengger,hutan pinus pengger mudah dijangkau terletak dipinggir jalan patuk dlingo km 4 5 nwalaupun terdengar asing dikalangan penyuka jalan jalan objek wisata hutan pinus pengger terbilang cukup populer tempat dirasa asing baru dibuka secara resmi tanggal 7 april 2016 hutan pinus digemari pencipta objek wisata objek wisata menyuguhkan pemandangan alam indah cagar alam taman hiburan yogyakarta
147,Jogja Exotarium,"Di Yogyakarta, tepatnya di Sleman, ada satu tempat wisata edukasi yang patut dikunjungi. Namanya adalah Jogja Exotarium â€” terdengar unik, kan? Namun sebenarnya, tempat ini merupakan taman hewan berskala kecil. Koleksi hewannya beragam dan bisa diajak berinteraksi secara langsung",Taman Hiburan,Yogyakarta,20.0,4.4,"Jl. Kabupaten No.99 Duwet, Duwet, Sendangadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55285",https://i.ibb.co/7xt2zKT9/Jogja-Exotarium-place-img.jpg,https://i.ibb.co/yBxcsmFZ/Jogja-Exotarium-gallery-photo-img1.jpg,https://i.ibb.co/spdN0cnK/Jogja-Exotarium-gallery-photo-img2.jpg,,https://www.google.com/maps/search/Jogja+Exotarium,yogyakarta tepatnya sleman satu tempat wisata edukasi patut dikunjungi namanya jogja exotarium â terdengar unik kan sebenarnya tempat merupakan taman hewan berskala kecil koleksi hewannya beragam diajak berinteraksi secara langsung taman hiburan yogyakarta
148,Jurang Tembelan Kanigoro,"Jurang Tembelan Kanigoro berada di Desa Wisata Mangunan, Dlingo, Bantul. Familiar dengan Desa Mangunan, bukan? Kawasan ini memang memiliki tempat wisata bagus yang murah. Termasuk Jurang Tembelan Kanigoro yang berada tidak jauh dari Kebun Buah Mangunan atau Bukit Panguk Kediwung. Dari Jogja, arahkan kendaraan menuju Jalan Imogiri Timur, setelah sampai di pertigaan dekat Pasar Imogiri ikuti arah menuju Mangunan. Untuk menuju ke sana, cek terlebih dahulu kondisi kendaraan. Jalanan yang naik turun serta tikungan tajam, harus diwaspadai. Bagi yang menggunakan kendaraan besar seperti bus, diharapkan memutar melewati Bukit Bintang Gunung Kidul. Selain itu, selalu berhati-hati dan tetap fokus selama berkendara.","Cagar Alam,Taman Hiburan",Yogyakarta,3.0,4.5,"Mangunan, Kec. Dlingo, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55783",https://i.ibb.co/zWtM8JTN/Jurang-Tembelan-Kanigoro-place-img.jpg,https://i.ibb.co/3YdjynG4/Jurang-Tembelan-Kanigoro-gallery-photo-img1.jpg,https://i.ibb.co/CqyfrLB/Jurang-Tembelan-Kanigoro-gallery-photo-img2.jpg,,https://www.google.com/maps/search/Jurang+Tembelan+Kanigoro,jurang tembelan kanigoro berada desa wisata mangunan dlingo bantul familiar desa mangunan kawasan memang memiliki tempat wisata bagus murah termasuk jurang tembelan kanigoro berada tidak jauh kebun buah mangunan bukit panguk kediwung jogja arahkan kendaraan menuju jalan imogiri timur setelah pertigaan dekat pasar imogiri ikuti arah menuju mangunan menuju sana cek terlebih dahulu kondisi kendaraan jalanan naik turun tikungan tajam diwaspadai bagi menggunakan kendaraan besar seperti bus diharapkan memutar melewati bukit bintang gunung kidul selain selalu berhati hati tetap fokus selama berkendara cagar alam taman hiburan yogyakarta
149,Lava Bantal,"Wilayah DIY menawarkan sejumlah potensi wisata, terlebih pariwisata berbasis sungai. Salah satunya yang kini menjadi salah satu favorut wisatawan adalah Lava Bantal yang berada di Kecamatan Berbah, Kabupaten Sleman. Sesuai namanya, objek wisata ini menawarkan batuan yang diduga berasal dari lava pijar dari gunung api bawah laut yang mengering selama kurun waktu ratusan tahun lalu. Terhampar di Sungai Opak, batuan tersebut menjadi pemandangan unik yang mampu menyita perhatian para pelancong. Konon keberadaan Lava Bantal berkontribusi besar terhadap terbentuknya Pulau Jawa. Fenomena alam seperti yang terjadi di Lava Bantal ini sangat jarang terjadi. Di Pulau Jawa fenomena sejenis hanya bisa ditemukan di Karangsambung (Kebumen), Ciletuh (Jawa Barat), dan di Berbah (DIY). Dengan latar belakang sejarah geologi yang panjang, sejak 2 Oktober 2014 silam pemerintah telah menetapkan objek wisata ini sebagai geo heritage. Artinya, semua keunikan geologis yang ada di objek wisata tersebut tergolong sebagai objek yang dilindungi oleh pemerintah.","Budaya,Cagar Alam",Yogyakarta,5.0,4.4,"Jl. Berbah - Prambanan, Jragung, Kalitirto, Kec. Berbah, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55573",https://i.ibb.co/vK9Crk0/Lava-Bantal-place-img.jpg,https://i.ibb.co/HfMBm5vj/Lava-Bantal-gallery-photo-img1.jpg,https://i.ibb.co/wNQP2BFN/Lava-Bantal-gallery-photo-img2.jpg,,https://www.google.com/maps/search/Lava+Bantal,wilayah diy menawarkan sejumlah potensi wisata terlebih pariwisata berbasis sungai salah satunya kini menjadi salah satu favorut wisatawan lava bantal berada kecamatan berbah kabupaten sleman sesuai namanya objek wisata menawarkan batuan diduga berasal lava pijar gunung api bawah laut mengering selama kurun waktu ratusan tahun terhampar sungai opak batuan tersebut menjadi pemandangan unik mampu menyita perhatian pelancong konon keberadaan lava bantal berkontribusi besar terhadap terbentuknya pulau jawa fenomena alam seperti terjadi lava bantal jarang terjadi pulau jawa fenomena sejenis ditemukan karangsambung kebumen ciletuh jawa barat berbah diy latar belakang sejarah geologi panjang sejak 2 oktober 2014 silam pemerintah telah menetapkan objek wisata geo heritage artinya keunikan geologis objek wisata tersebut tergolong objek dilindungi pemerintah budaya cagar alam yogyakarta
150,Ledok Sambi,"Desa wisata Ledok Sambi merupakan desa yang mempunyai nuansa alami asli Jogja, yang berlokasi dekat dengan Gunung Merapi atau berada di Jl. Kaliurang Km. 19,2 Padukuhan Sambi Desa Pakembinangun Kec. Pakem Kabupaten Sleman Daerah Istimewa Yogyakarta. Pemandangan alam yang indah dapat memberikan kesejukan, kesegaran dan ketentraman hati. Sepanjang mata memandang di Desa wisata ini anda akan disuguhkan bentangan luasnya persawahan yang alami dan asri dan juga pepohonan yang hijau nan rindang serta kejernihan air yang dimiliki wilayah Desa Wisata Ledok Sambi. Rumah-rumah Tradisional khas Jogja yang luas dijadikan sebagai tempat bermain sambil menikmati udara sejuk yang menenangkan hati jiwa dan pikiran.",Cagar Alam,Yogyakarta,0.0,4.6,"No.KM. 19, Jl. Kaliurang No.2, Area Sawah, Pakembinangun, Kec. Pakem, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55582",https://i.ibb.co/WWChv4fM/Ledok-Sambi-place-img.jpg,https://i.ibb.co/GfxW6pV8/Ledok-Sambi-gallery-photo-img1.jpg,https://i.ibb.co/GvjMdQZS/Ledok-Sambi-gallery-photo-img2.jpg,,https://www.google.com/maps/search/Ledok+Sambi,desa wisata ledok sambi merupakan desa mempunyai nuansa alami asli jogja berlokasi dekat gunung merapi berada jl kaliurang km 19 2 padukuhan sambi desa pakembinangun kec pakem kabupaten sleman daerah istimewa yogyakarta pemandangan alam indah memberikan kesejukan kesegaran ketentraman hati sepanjang mata memandang desa wisata anda disuguhkan bentangan luasnya persawahan alami asri pepohonan hijau nan rindang kejernihan air dimiliki wilayah desa wisata ledok sambi rumah rumah tradisional khas jogja luas dijadikan tempat bermain sambil menikmati udara sejuk menenangkan hati jiwa pikiran cagar alam yogyakarta
151,Museum Ullen Sentalu,"Mengunjungi Museum Ullen Sentalu memberikan pengalaman yang mendalam tentang kekayaan budaya Jawa. Para pengunjung dapat menikmati pameran seni yang indah, belajar tentang tradisi dan kehidupan Jawa, serta mendalami cerita-cerita sejarah dan legenda yang terkait dengan Jawa",Budaya,Yogyakarta,100.0,4.7,"Jl. Boyong No.KM 25, Kaliurang, Hargobinangun, Kec. Pakem, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55582",https://i.ibb.co/YxJWW9D/Museum-Ullen-Sentalu-place-img.jpg,https://i.ibb.co/PzcthS5M/Museum-Ullen-Sentalu-gallery-photo-img1.jpg,https://i.ibb.co/YTLk5VYh/Museum-Ullen-Sentalu-gallery-photo-img2.jpg,https://i.ibb.co/kstMS1VP/Museum-Ullen-Sentalu-gallery-photo-img3.jpg,https://www.google.com/maps/search/Museum+Ullen+Sentalu,mengunjungi museum ullen sentalu memberikan pengalaman mendalam kekayaan budaya jawa pengunjung menikmati pameran seni indah belajar tradisi kehidupan jawa mendalami cerita cerita sejarah legenda terkait jawa budaya yogyakarta
152,Pantai Baron,"Pantai Baron terletak di Gunungkidul, Yogyakarta, dan menawarkan pesona alam yang memikat. Dengan pasir putih yang halus, air laut yang jernih, dan pemandangan yang menakjubkan, pantai ini menjadi daya tarik bagi wisatawan lokal maupun internasional. Selain menikmati keindahan pantai, pengunjung juga dapat menjelajahi gua-gua yang berdekatan atau melihat kapal-kapal nelayan yang berlabuh di sepanjang pantai. Pantai Baron juga terkenal dengan ombaknya yang cukup tinggi, sehingga menjadi tempat yang ideal bagi para peselancar yang mencari tantangan. Keindahan alam, kegiatan menarik, dan budaya lokal yang kaya membuat Pantai Baron menjadi destinasi yang tidak boleh dilewatkan di Yogyakarta.","Bahari,Cagar Alam",Yogyakarta,10.0,4.4,"Desa Kemadang, Kecamatan Tanjungsari, Kabupaten Gunungkidul, Yogyakarta, Indonesia.",https://i.ibb.co/wFKLpNMX/Pantai-Baron-place-img.jpg,https://i.ibb.co/G3H2mXDf/Pantai-Baron-gallery-photo-img1.jpg,https://i.ibb.co/0pxKnvnh/Pantai-Baron-gallery-photo-img2.jpg,,https://www.google.com/maps/search/Pantai+Baron,pantai baron terletak gunungkidul yogyakarta menawarkan pesona alam memikat pasir putih halus air laut jernih pemandangan menakjubkan pantai menjadi daya tarik bagi wisatawan lokal maupun internasional selain menikmati keindahan pantai pengunjung menjelajahi gua gua berdekatan melihat kapal kapal nelayan berlabuh sepanjang pantai pantai baron terkenal ombaknya cukup tinggi sehingga menjadi tempat ideal bagi peselancar mencari tantangan keindahan alam kegiatan menarik budaya lokal kaya membuat pantai baron menjadi destinasi tidak boleh dilewatkan yogyakarta bahari cagar alam yogyakarta
153,Pantai Drini,"Pantai Drini adalah sebuah pantai yang terletak di Gunungkidul, Yogyakarta. Pantai ini menawarkan keindahan alam yang memesona dengan pasir putihnya yang halus dan ombak yang tenang. Pemandangan pantai yang dihiasi dengan tebing-tebing karang menjadikan Pantai Drini sangat menarik bagi pengunjung. Selain itu, suasana pantai yang sejuk dan tenang membuatnya menjadi tempat yang ideal untuk bersantai dan menikmati keindahan alam yang indah.","Bahari,Cagar Alam",Yogyakarta,10.0,4.5,"Desa Banjarejo, Kecamatan Tanjungsari, Kabupaten Gunungkidul, Yogyakarta.",https://i.ibb.co/wZRJ3tS5/Pantai-Drini-place-img.jpg,https://i.ibb.co/hxSjVr2Y/Pantai-Drini-gallery-photo-img1.jpg,https://i.ibb.co/mVPHJxHW/Pantai-Drini-gallery-photo-img2.jpg,https://i.ibb.co/Wv7Kw8KM/Pantai-Drini-gallery-photo-img3.jpg,https://www.google.com/maps/search/Pantai+Drini,pantai drini pantai terletak gunungkidul yogyakarta pantai menawarkan keindahan alam memesona pasir putihnya halus ombak tenang pemandangan pantai dihiasi tebing tebing karang menjadikan pantai drini menarik bagi pengunjung selain suasana pantai sejuk tenang membuatnya menjadi tempat ideal bersantai menikmati keindahan alam indah bahari cagar alam yogyakarta
154,Pantai Goa Cemara,"Pantai Goa Cemara adalah pantai yang terletak di Yogyakarta, Indonesia. Pantai ini terkenal dengan pasir putihnya, air laut yang jernih, dan keindahan tebing batu karang yang menjulang tinggi. Di sepanjang pantai terdapat pepohonan cemara yang memberikan nuansa yang sejuk. Pantai Goa Cemara juga memiliki ombak yang cukup tenang, cocok untuk berenang atau bersantai. Pengunjung dapat menikmati pemandangan spektakuler serta mengambil foto indah di tepi pantai yang menawan ini.","Bahari,Cagar Alam",Yogyakarta,4.0,4.3,"Jl. Lintas Sel., Patihan, Gadingsari, Kec. Sanden, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55763",https://i.ibb.co/YFrxRwLV/Pantai-Goa-Cemara-place-img.jpg,https://i.ibb.co/QvMYb6Rg/Pantai-Goa-Cemara-gallery-photo-img1.jpg,https://i.ibb.co/MYLcdfR/Pantai-Goa-Cemara-gallery-photo-img2.jpg,,https://www.google.com/maps/search/Pantai+Goa+Cemara,pantai goa cemara pantai terletak yogyakarta indonesia pantai terkenal pasir putihnya air laut jernih keindahan tebing batu karang menjulang tinggi sepanjang pantai terdapat pepohonan cemara memberikan nuansa sejuk pantai goa cemara memiliki ombak cukup tenang cocok berenang bersantai pengunjung menikmati pemandangan spektakuler mengambil foto indah tepi pantai menawan bahari cagar alam yogyakarta
155,Pantai Greweng,"Di Kabupaten Gunungkidul, tidak sulit memilih pantai yang masih sepi dan indah. Pantai Greweng yang berada di Kecamatan Girisubo adalah satu di antaranya. Tidak hanya cantik, pantai ini juga dikenal sebagai destinasi untuk berkemah. Namun, siapkan energi lebih untuk mencapai lokasinya yang terpencil.","Bahari,Cagar Alam",Yogyakarta,5.0,4.6,"Jl. Pendowo, Pendowo, Jepitu, Kec. Girisubo, Kabupaten Gunung Kidul, Daerah Istimewa Yogyakarta 55883",https://i.ibb.co/WWf6swfg/Pantai-Greweng-place-img.jpg,https://i.ibb.co/bgc757ZW/Pantai-Greweng-gallery-photo-img1.jpg,https://i.ibb.co/v4d5vq5d/Pantai-Greweng-gallery-photo-img2.jpg,,https://www.google.com/maps/search/Pantai+Greweng,kabupaten gunungkidul tidak sulit memilih pantai sepi indah pantai greweng berada kecamatan girisubo satu antaranya tidak cantik pantai dikenal destinasi berkemah siapkan energi mencapai lokasinya terpencil bahari cagar alam yogyakarta
156,Pantai Indrayanti ,"Pantai Indrayanti menawarkan keindahan alam yang menakjubkan. Hamparan pasir dan birunya laut menjadi pesona yang tiada dua. Pantai Indrayanti merupakan salah satu tempat wisata Yogyakarta yang menjadi rekomendasi bagi wisatawan. Jika kamu merasa jenuh di Malioboro, pantai ini bisa menjadi pilihannya.","Bahari,Cagar Alam",Yogyakarta,10.0,4.5,"Dusun Ngasem, Desa Tepus, Kecamatan Tepus, Gunung Kidul, Yogyakarta",https://i.ibb.co/chgQpbvV/Pantai-Indrayanti-place-img.jpg,https://i.ibb.co/392YdKjm/Pantai-Indrayanti-gallery-photo-img1.jpg,https://i.ibb.co/1ft4pHYs/Pantai-Indrayanti-gallery-photo-img2.jpg,https://i.ibb.co/5hDXphmP/Pantai-Indrayanti-gallery-photo-img3.jpg,https://www.google.com/maps/search/Pantai+Indrayanti+,pantai indrayanti menawarkan keindahan alam menakjubkan hamparan pasir birunya laut menjadi pesona tiada dua pantai indrayanti merupakan salah satu tempat wisata yogyakarta menjadi rekomendasi bagi wisatawan merasa jenuh malioboro pantai menjadi pilihannya bahari cagar alam yogyakarta
157,Pantai Jogan,"Pantai Jogan adalah objek wisata pantai yang terletak di Dusun Duwet, Purwodadi, Tepus, Kabupaten Gunungkidul, Daerah Istimewa Yogyakarta. Lokasinya berjarak kurang lebih 74 km dari Pusat kota Yogyakarta. Pantai ini terletak di jajaran pegunungan Gunungkidul, yang memberikan pemandangan alam tebing dan air terjun yang mengarah ke laut lepas.","Bahari,Cagar Alam",Yogyakarta,5.0,4.4,"Dusun Duwet, Purwodadi, Tepus, Kabupaten Gunungkidul, Daerah Istimewa Yogyakarta.",https://i.ibb.co/5X5CQFfM/Pantai-Jogan-place-img.jpg,https://i.ibb.co/4nvMd0Jr/Pantai-Jogan-gallery-photo-img1.jpg,https://i.ibb.co/W4XHm1Rh/Pantai-Jogan-gallery-photo-img2.jpg,https://i.ibb.co/FkBnzKV8/Pantai-Jogan-gallery-photo-img3.jpg,https://www.google.com/maps/search/Pantai+Jogan,pantai jogan objek wisata pantai terletak dusun duwet purwodadi tepus kabupaten gunungkidul daerah istimewa yogyakarta lokasinya berjarak kurang 74 km pusat kota yogyakarta pantai terletak jajaran pegunungan gunungkidul memberikan pemandangan alam tebing air terjun mengarah laut lepas bahari cagar alam yogyakarta
158,Pantai Jungwok,"Pantai Jungwok adalah pantai yang terletak di Desa Jepitu, Kecamatan Girisubo, Kabupaten Gunungkidul, Daerah Istimewa Yogyakarta. Pantai Jungwok merupakan salah satu pantai yang memiliki panorama yang indah dengan pasir putih yang khas dari pantai di Gunung Kidul. Pantai Jungwok terletak di sebelah Timur Pantai Wediombo dan di sebelah Barat Pantai Ngusalan. Jarak Pantai Jungwok dari Kota Wonosari sekitar 40 km. Akses jalan menuju Pantai Jungwook masih cukup sulit, itu dikarenakan jalan yang masih belum diaspal. Pantai Jungwok sering menjadi destinasi wisata karena tempatnya yang nyaman untuk berkemah.","Bahari,Cagar Alam",Yogyakarta,5.0,4.6,"Desa Jepitu, Kecamatan Girisubo, Kabupaten Gunungkidul, Daerah Istimewa Yogyakarta.",https://i.ibb.co/zWMrcbfq/Pantai-Jungwok-place-img.jpg,https://i.ibb.co/HDj8LhXC/Pantai-Jungwok-gallery-photo-img1.jpg,https://i.ibb.co/2YFs2fpM/Pantai-Jungwok-gallery-photo-img2.jpg,https://i.ibb.co/3DHs7DT/Pantai-Jungwok-gallery-photo-img3.jpg,https://www.google.com/maps/search/Pantai+Jungwok,pantai jungwok pantai terletak desa jepitu kecamatan girisubo kabupaten gunungkidul daerah istimewa yogyakarta pantai jungwok merupakan salah satu pantai memiliki panorama indah pasir putih khas pantai gunung kidul pantai jungwok terletak sebelah timur pantai wediombo sebelah barat pantai ngusalan jarak pantai jungwok kota wonosari sekitar 40 km akses jalan menuju pantai jungwook cukup sulit dikarenakan jalan diaspal pantai jungwok sering menjadi destinasi wisata tempatnya nyaman berkemah bahari cagar alam yogyakarta
159,Pantai Kesirat,"Pada umumnya pantai identik dengan pasirnya bukan, namun pantai kesirat memiliki keunikan tersendiri yang akan anda temukan disini. Pantai kesirat tidak memiliki pasir namun anda akan menemukan tebing tebing yang memeiliki struktur yang cantik kemudian anda kana menikmati pantai di atasnya, tempat ini juga sangat cocok untuk menikmati sunset. Keindahan pantai ini membuat semua orang tidak bisa melupakannya seperti janji mantan hehee.. pantai kesirat memiliki spot spot foto yang instagramable banget cocok sekali untuk kamu yang suka berfoto. Keunikan lain yang menjadi ciri khas dari wisata Pantai Kesirat adalah hadirnya sebuah pohon yang tampak berdiri kokoh yang menjadi ikon dari tempat wisata ini. Banyak wisatawan yang memanfaatkan pohon ini sebagai latar belakang foto mereka.","Bahari,Cagar Alam",Yogyakarta,5.0,4.6,"Dusun Karang, Desa Girikarto, Kecamatan Panggang, Kabupaten Gunung Kidul, Yogyakarta, Indonesia.",https://i.ibb.co/4gMmpWwn/Pantai-Kesirat-place-img.jpg,https://i.ibb.co/HLBH1PvQ/Pantai-Kesirat-gallery-photo-img1.jpg,https://i.ibb.co/23Hx5bnb/Pantai-Kesirat-gallery-photo-img2.jpg,,https://www.google.com/maps/search/Pantai+Kesirat,umumnya pantai identik pasirnya pantai kesirat memiliki keunikan tersendiri anda temukan disini pantai kesirat tidak memiliki pasir anda menemukan tebing tebing memeiliki struktur cantik kemudian anda kana menikmati pantai atasnya tempat cocok menikmati sunset keindahan pantai membuat orang tidak melupakannya seperti janji mantan hehee pantai kesirat memiliki spot spot foto instagramable banget cocok sekali suka berfoto keunikan menjadi ciri khas wisata pantai kesirat hadirnya pohon tampak berdiri kokoh menjadi ikon tempat wisata wisatawan memanfaatkan pohon latar belakang foto bahari cagar alam yogyakarta
160,Pantai Krakal,"Pantai krakal merupakan pantai strategis untuk singgah, selain bisa menikmati panorama laut, wisatawan juga bisa mencicipi kuliner laut. Terdapat icon berupa bangunan berbentuk ikan diatas bukit yang sering dijadikan tempat foto.","Bahari,Cagar Alam",Yogyakarta,10.0,4.5,"Desa Ngestirejo, Kecamatan Tanjungsari, Kabupaten Gunung Kidul, Daerah Istimewa Yogyakarta.",https://i.ibb.co/4wqvXYZ2/Pantai-Krakal-place-img.jpg,https://i.ibb.co/cKnqjM6m/Pantai-Krakal-gallery-photo-img1.jpg,https://i.ibb.co/tpq4rCz6/Pantai-Krakal-gallery-photo-img2.jpg,https://i.ibb.co/4RrWMwYF/Pantai-Krakal-gallery-photo-img3.jpg,https://www.google.com/maps/search/Pantai+Krakal,pantai krakal merupakan pantai strategis singgah selain menikmati panorama laut wisatawan mencicipi kuliner laut terdapat icon berupa bangunan berbentuk ikan diatas bukit sering dijadikan tempat foto bahari cagar alam yogyakarta
161,Pantai Nglambor,"Pantai Nglambor adalah sebuah pantai eksotis yang terletak di Kelurahan Purwodadi, Kecamatan Tepus, Gunung Kidul, Daerah Istimewa Yogyakarta. Lokasinya persis di sebelah barat dari Pantai Siung dan sebelah timur dari Pantai Jogan. Jaraknya kurang lebih 74 km dari pusat kota Jogja, pantai ini menawarkan panorama pantai yang indah. Terdapat dua batu karang besar yang menyerupai kura-kura persis di depan teluknya.\nAir lautnya yang jernih menjadikan pengunjung bisa dengan leluasa melihat karang, rumput laut, ikan dengan berbagai warna berkejaran, dan aneka biota laut lainnya dari permukaan air. Para pengunjung pun bisa melakukan snorkeling dan berenang di pantai ini tanpa harus khawatir tergulung ombak besar karena memang lokasinya pantainya yang berada di teluk.Seringkali pengunjung berasal dari luar kota bahkan luar negeri, seperti turis dari Belanda, Prancis dan Singapura","Bahari,Cagar Alam",Yogyakarta,10.0,4.4,"Kelurahan Purwodadi, Kecamatan Tepus, Gunung Kidul, Daerah Istimewa Yogyakarta.",https://i.ibb.co/cSrdwj2P/Pantai-Nglambor-place-img.jpg,https://i.ibb.co/21HTNtW4/Pantai-Nglambor-gallery-photo-img1.jpg,https://i.ibb.co/zT6csTsM/Pantai-Nglambor-gallery-photo-img2.jpg,https://i.ibb.co/q3btW63n/Pantai-Nglambor-gallery-photo-img3.jpg,https://www.google.com/maps/search/Pantai+Nglambor,pantai nglambor pantai eksotis terletak kelurahan purwodadi kecamatan tepus gunung kidul daerah istimewa yogyakarta lokasinya persis sebelah barat pantai siung sebelah timur pantai jogan jaraknya kurang 74 km pusat kota jogja pantai menawarkan panorama pantai indah terdapat dua batu karang besar menyerupai kura kura persis depan teluknya nair lautnya jernih menjadikan pengunjung leluasa melihat karang rumput laut ikan berbagai warna berkejaran aneka biota laut lainnya permukaan air pengunjung pun melakukan snorkeling berenang pantai khawatir tergulung ombak besar memang lokasinya pantainya berada teluk seringkali pengunjung berasal luar kota bahkan luar negeri seperti turis belanda prancis singapura bahari cagar alam yogyakarta
162,Pantai Ngrenehan,Pantai Ngrenehan merupakan\npantai nelayan. Terletak di desa Kanigoro\nKecamatan Saptosari kurang lebih 30 km di sebelah selatan kota Wonosari. Suatu pantai berupa teluk yang dikelilingi hamparan perbukitan kapur dan memiliki panorama yang sangat memukau dengan deburan ombak menerpa pasir putih. Para wisatawan dapat menyaksikan aktivitas kegiatan nelayan dan menikmati ikan siap saji atau membawa ikan segar sebagai oleh-oleh.,"Bahari,Cagar Alam",Yogyakarta,3.0,4.4,"Desa Kanigoro, Kecamatan Saptosari, Kabupaten Gunung Kidul, Provinsi Yogyakarta.",https://i.ibb.co/wrMB2JkM/Pantai-Ngrenehan-place-img.jpg,https://i.ibb.co/VWsLkcVM/Pantai-Ngrenehan-gallery-photo-img1.jpg,https://i.ibb.co/0jDCtgMG/Pantai-Ngrenehan-gallery-photo-img2.jpg,https://i.ibb.co/pvHnKrZf/Pantai-Ngrenehan-gallery-photo-img3.jpg,https://www.google.com/maps/search/Pantai+Ngrenehan,pantai ngrenehan merupakan npantai nelayan terletak desa kanigoro nkecamatan saptosari kurang 30 km sebelah selatan kota wonosari pantai berupa teluk dikelilingi hamparan perbukitan kapur memiliki panorama memukau deburan ombak menerpa pasir putih wisatawan menyaksikan aktivitas kegiatan nelayan menikmati ikan siap saji membawa ikan segar bahari cagar alam yogyakarta
163,Pantai Nguluran,"Di pantai Nguluran anda hanya bisa melihat hamparan laut luas serta spot foto. Semua fasilitas itu adanya di atas tebing. Sekitar belasan meter dari permukaan air pantai. Spot favorit di resort pantai ini adalah teras kaca. Teras kaca ini dapat dijadikan spot selfie dengan latar belakang pantai. Pengunjung akan mendapatkan foto yang sangat bagus dan indah untuk dipajang di IG, FB, atau media sosial lain. Apalagi jika foto diambil saat sunset. Saat berfoto di teras kaca, pengunjung akan merasakan sensasi yang menegangkan. Sensasi tegang ini timbul akibat teras kaca yang tepat berdiri di atas pinggir laut. Sensasi yang timbul seperti berjalan di atas seutas tali pada ketingian belasan meter di atas air laut. Namun tidak perlu kuatir, pihak pengelola menjamin keselematan para pengunjung, sepanjang tidak melanggar peraturan yang sudah di buat pihak pengelola.","Bahari,Cagar Alam",Yogyakarta,10.0,4.1,"Dusun Bolang, Desa Girikarto, Kecamatan Panggang, Kabupaten Gunung Kidul, Daerah Istimewa Yogyakarta, 55872.",https://i.ibb.co/Y7mF1tJf/Pantai-Nguluran-place-img.jpg,https://i.ibb.co/bgyYQ8Bx/Pantai-Nguluran-gallery-photo-img1.jpg,https://i.ibb.co/JjJTbGF9/Pantai-Nguluran-gallery-photo-img2.jpg,https://i.ibb.co/rGQNh5Yp/Pantai-Nguluran-gallery-photo-img3.jpg,https://www.google.com/maps/search/Pantai+Nguluran,pantai nguluran anda melihat hamparan laut luas spot foto fasilitas adanya atas tebing sekitar belasan meter permukaan air pantai spot favorit resort pantai teras kaca teras kaca dijadikan spot selfie latar belakang pantai pengunjung mendapatkan foto bagus indah dipajang ig fb media sosial apalagi foto diambil sunset berfoto teras kaca pengunjung merasakan sensasi menegangkan sensasi tegang timbul akibat teras kaca tepat berdiri atas pinggir laut sensasi timbul seperti berjalan atas seutas tali ketingian belasan meter atas air laut tidak perlu kuatir pihak pengelola menjamin keselematan pengunjung sepanjang tidak melanggar peraturan buat pihak pengelola bahari cagar alam yogyakarta
